ImageFilename,OriginalSet,OriginalFilename,GlassDamage,WaterDamage,BumperDamage,RolledOver,SideDoorDamage,SlidOffRoad,Location,Time,Weather,RoadCondition,Bumps&Dings,EngineDamage,Severity,Notes
car-accident-00440.jpg,training,moderate_damage_87.jpg,no,no,no,no,no,yes,suburban,day,snowy,snowy,no,no,2,
car-accident-00254.jpg,training,extreme_damage_137.jpg,yes,no,yes,no,no,no,rural,day,clear,dry,yes,no,4,more than one car shown in picture
car-accident-00219.jpg,training,extreme_damage_101.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,"more than one car shown in picture | the same photo as ""car-accident-00231"" "
car-accident-00253.jpg,training,extreme_damage_136.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,4,more than one car shown in picture
car-accident-00301.jpg,training,high_damage_17.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,no,3,more than one car shown in picture
car-accident-00494.jpg,training,low_damage_49.jpg,no,no,yes,no,no,no,suburban,day,clear,snowy,yes,no,1,More than one car shown in picture | classified the white outlander on left
car-accident-00231.jpg,training,extreme_damage_114.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,"more than one car shown in picture | the same photo as ""car-accident-00219"" "
car-accident-00491.jpg,training,low_damage_46.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,1,"The same photo as ""car-accident-00445"""
car-accident-00399.jpg,training,moderate_damage_46.jpg,no,no,yes,no,no,no,suburban,day,rainy,wet,yes,no,2,more than one car shown in picture
car-accident-00523.jpg,training,no_damage_15.jpg,no,no,no,no,no,no,suburban,day,clear,dry,no,no,0,more than one car shown in picture 
car-accident-00316.jpg,training,high_damage_32.jpg,no,no,yes,no,no,yes,suburban,night,clear,dry,yes,yes,3,more than one car shown in picture
car-accident-00385.jpg,training,moderate_damage_32.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,
car-accident-00501.jpg,training,low_damage_56.jpg,no,no,no,no,no,no,rural,day,clear,dry,yes,no,1,
car-accident-00396.jpg,training,moderate_damage_43.jpg,no,no,no,no,no,no,suburban,day,clear,dry,no,no,1,more than one car shown in picture | classified the silver vehicle on right 
car-accident-00675.jpg,training,car-accident-00675.jpg,no,no,no,no,no,no,suburban,night,clear,dry,no,no,0,
car-accident-00352.jpg,training,high_damage_68.jpg,no,no,no,no,no,yes,rural,day,clear,snowy,no,no,3,more than one car shown in picture | classified the black vehicle on left
car-accident-00245.jpg,training,extreme_damage_128.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,3,more than one car shown in picture 
car-accident-00659.jpg,training,car-accident-00659.jpg,no,no,yes,no,no,no,suburban,night,clear,dry,yes,yes,3,
